225.24512;3.36783E-4
225.56206;3.37372E-4
225.879;3.3796E-4
226.19595;3.38548E-4
226.51289;3.39136E-4
226.82983;3.39723E-4
227.14677;3.40311E-4
227.46371;3.40898E-4
227.78066;3.41484E-4
228.0976;3.42071E-4
228.41454;3.42657E-4
228.73148;3.43243E-4
229.04842;3.43829E-4
229.36537;3.44415E-4
229.68231;3.45E-4
229.99925;3.45586E-4
230.31619;3.46171E-4
230.63313;3.46755E-4
230.95008;3.4734E-4
231.26702;3.47924E-4
231.58396;3.48509E-4
231.9009;3.49093E-4
232.21784;3.49677E-4
232.53478;3.50261E-4
232.85173;3.50844E-4
233.16867;3.51428E-4
233.48561;3.52011E-4
233.80255;3.52594E-4
234.11949;3.53177E-4
234.43644;3.5376E-4
234.75338;3.54343E-4
235.07032;3.54926E-4
235.38726;3.55508E-4
235.7042;3.56091E-4
236.02115;3.56673E-4
236.33809;3.57255E-4
236.65503;3.57837E-4
236.97197;3.5842E-4
237.28891;3.59002E-4
237.60586;3.59583E-4
237.9228;3.60165E-4
238.23974;3.60747E-4
238.55668;3.61329E-4
238.87362;3.61911E-4
239.19057;3.62492E-4
239.50751;3.63074E-4
239.82445;3.63656E-4
240.14139;3.64237E-4
240.45833;3.64819E-4
240.77528;3.654E-4
241.09222;3.65982E-4
241.40916;3.66563E-4
241.7261;3.67145E-4
242.04304;3.67726E-4
242.35998;3.68308E-4
242.67693;3.68889E-4
242.99387;3.69471E-4
243.31081;3.70052E-4
243.62775;3.70634E-4
243.94469;3.71215E-4
244.26164;3.71796E-4
244.57858;3.72378E-4
244.89552;3.72959E-4
245.21246;3.7354E-4
245.5294;3.74122E-4
245.84635;3.74703E-4
246.16329;3.75284E-4
246.48023;3.75865E-4
246.79717;3.76447E-4
247.11411;3.77028E-4
247.43106;3.77609E-4
247.748;3.7819E-4
248.06494;3.78771E-4
248.38188;3.79352E-4
248.69882;3.79933E-4
249.01577;3.80514E-4
249.33271;3.81095E-4
249.64965;3.81676E-4
249.96659;3.82257E-4
250.28353;3.82838E-4
250.60048;3.83419E-4
250.91742;3.84E-4
251.23436;3.84581E-4
251.5513;3.85162E-4
251.86824;3.85743E-4
252.18519;3.86323E-4
252.50213;3.86904E-4
252.81907;3.87485E-4
253.13601;3.88066E-4
253.45295;3.88646E-4
253.76989;3.89227E-4
254.08684;3.89807E-4
254.40378;3.90388E-4
254.72072;3.90969E-4
255.03766;3.91549E-4
255.3546;3.9213E-4
255.67155;3.9271E-4
255.98849;3.93291E-4
256.30543;3.93871E-4
256.62237;3.94451E-4
256.93931;3.95032E-4
257.25626;3.95612E-4
257.5732;3.96192E-4
257.89014;3.96772E-4
258.20708;3.97353E-4
258.52402;3.97933E-4
258.84097;3.98513E-4
259.15791;3.99093E-4
259.47485;3.99673E-4
259.79179;4.00253E-4
260.10873;4.00833E-4
260.42568;4.01413E-4
260.74262;4.01993E-4
261.05956;4.02573E-4
261.3765;4.03153E-4
261.69344;4.03733E-4
262.01039;4.04313E-4
262.32733;4.04893E-4
262.64427;4.05472E-4
262.96121;4.06052E-4
263.27815;4.06632E-4
263.5951;4.07212E-4
263.91204;4.07792E-4
264.22898;4.08372E-4
264.54592;4.08951E-4
264.86286;4.09531E-4
265.1798;4.10111E-4
265.49675;4.10691E-4
